Date,Order ID,Item,Category,Quantity,Price,Amount,Cost
2026-07-29,ORD-52555,French Fries,Sides,2,5,10,3.0
2026-07-29,ORD-15625,Coffee,Drinks,1,4,4,1.0
2026-07-29,ORD-77638,Margherita Pizza,Pizza,3,15,45,15.0
2026-07-29,ORD-64695,Margherita Pizza,Pizza,3,15,45,15.0
2026-07-29,ORD-73423,Chicken Wings,Appetizers,2,10,20,8.0
2026-07-29,ORD-46208,Margherita Pizza,Pizza,5,15,75,25.0
2026-07-29,ORD-34745,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-07-29,ORD-65310,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-07-29,ORD-45297,French Fries,Sides,1,5,5,1.5
2026-07-29,ORD-70073,Beef Burger,Burgers,3,14,42,18.0
2026-07-29,ORD-65635,Chicken Wings,Appetizers,3,10,30,12.0
2026-07-29,ORD-10502,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-07-29,ORD-95755,Margherita Pizza,Pizza,2,15,30,10.0
2026-07-29,ORD-24644,Chicken Wings,Appetizers,2,10,20,8.0
2026-07-29,ORD-65392,Margherita Pizza,Pizza,2,15,30,10.0
2026-07-29,ORD-39333,Tiramisu,Desserts,3,8,24,9.0
2026-07-29,ORD-76582,Margherita Pizza,Pizza,4,15,60,20.0
2026-07-30,ORD-76154,Tiramisu,Desserts,2,8,16,6.0
2026-07-30,ORD-49244,Chicken Wings,Appetizers,1,10,10,4.0
2026-07-30,ORD-57604,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-07-30,ORD-64971,Bruschetta,Appetizers,1,7,7,2.5
2026-07-30,ORD-42149,Caesar Salad,Salads,3,12,36,12.0
2026-07-30,ORD-36258,Margherita Pizza,Pizza,4,15,60,20.0
2026-07-30,ORD-66217,Coffee,Drinks,1,4,4,1.0
2026-07-30,ORD-55730,Beef Burger,Burgers,1,14,14,6.0
2026-07-30,ORD-94190,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-07-30,ORD-43646,Caesar Salad,Salads,2,12,24,8.0
2026-07-30,ORD-45452,Caesar Salad,Salads,2,12,24,8.0
2026-07-30,ORD-96268,Beef Burger,Burgers,3,14,42,18.0
2026-07-30,ORD-27316,Bruschetta,Appetizers,1,7,7,2.5
2026-07-30,ORD-24768,Tiramisu,Desserts,1,8,8,3.0
2026-07-30,ORD-49002,Chicken Wings,Appetizers,2,10,20,8.0
2026-07-30,ORD-97360,Beef Burger,Burgers,1,14,14,6.0
2026-07-30,ORD-61245,Tiramisu,Desserts,1,8,8,3.0
2026-07-30,ORD-91379,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-07-30,ORD-82909,Bruschetta,Appetizers,1,7,7,2.5
2026-07-30,ORD-55995,French Fries,Sides,2,5,10,3.0
2026-07-30,ORD-25621,French Fries,Sides,3,5,15,4.5
2026-07-30,ORD-11006,Soda,Drinks,2,3,6,1.0
2026-07-30,ORD-53156,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-07-30,ORD-84053,Margherita Pizza,Pizza,2,15,30,10.0
2026-07-30,ORD-37115,Soda,Drinks,1,3,3,0.5
2026-07-30,ORD-65336,Caesar Salad,Salads,1,12,12,4.0
2026-07-30,ORD-41146,Chicken Wings,Appetizers,3,10,30,12.0
2026-07-30,ORD-68605,Soda,Drinks,3,3,9,1.5
2026-07-30,ORD-65888,Soda,Drinks,3,3,9,1.5
2026-07-30,ORD-97782,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-07-30,ORD-58450,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-07-30,ORD-48386,Margherita Pizza,Pizza,5,15,75,25.0
2026-07-30,ORD-33616,Beef Burger,Burgers,3,14,42,18.0
2026-07-30,ORD-26403,Margherita Pizza,Pizza,4,15,60,20.0
2026-07-30,ORD-94956,Soda,Drinks,2,3,6,1.0
2026-07-30,ORD-57367,Beef Burger,Burgers,3,14,42,18.0
2026-07-31,ORD-24177,Caesar Salad,Salads,1,12,12,4.0
2026-07-31,ORD-65432,Coffee,Drinks,3,4,12,3.0
2026-07-31,ORD-42816,Caesar Salad,Salads,2,12,24,8.0
2026-07-31,ORD-74740,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-07-31,ORD-52751,Soda,Drinks,2,3,6,1.0
2026-07-31,ORD-96650,Chicken Wings,Appetizers,2,10,20,8.0
2026-07-31,ORD-84423,Beef Burger,Burgers,1,14,14,6.0
2026-07-31,ORD-74649,Soda,Drinks,3,3,9,1.5
2026-07-31,ORD-87435,Caesar Salad,Salads,3,12,36,12.0
2026-07-31,ORD-76574,Tiramisu,Desserts,1,8,8,3.0
2026-07-31,ORD-66729,Caesar Salad,Salads,3,12,36,12.0
2026-07-31,ORD-11896,Chicken Wings,Appetizers,1,10,10,4.0
2026-07-31,ORD-37663,Margherita Pizza,Pizza,5,15,75,25.0
2026-07-31,ORD-88993,Caesar Salad,Salads,3,12,36,12.0
2026-07-31,ORD-28933,Beef Burger,Burgers,2,14,28,12.0
2026-07-31,ORD-21244,French Fries,Sides,3,5,15,4.5
2026-07-31,ORD-73071,Beef Burger,Burgers,2,14,28,12.0
2026-07-31,ORD-22033,French Fries,Sides,1,5,5,1.5
2026-07-31,ORD-47072,Caesar Salad,Salads,3,12,36,12.0
2026-07-31,ORD-18833,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-07-31,ORD-34063,Margherita Pizza,Pizza,2,15,30,10.0
2026-07-31,ORD-61426,Margherita Pizza,Pizza,3,15,45,15.0
2026-07-31,ORD-92068,French Fries,Sides,1,5,5,1.5
2026-07-31,ORD-83071,Margherita Pizza,Pizza,5,15,75,25.0
2026-07-31,ORD-71479,Tiramisu,Desserts,1,8,8,3.0
2026-07-31,ORD-64716,Beef Burger,Burgers,1,14,14,6.0
2026-07-31,ORD-27113,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-07-31,ORD-35764,Coffee,Drinks,1,4,4,1.0
2026-07-31,ORD-41995,Coffee,Drinks,3,4,12,3.0
2026-07-31,ORD-69867,French Fries,Sides,1,5,5,1.5
2026-07-31,ORD-77741,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-07-31,ORD-87478,Margherita Pizza,Pizza,2,15,30,10.0
2026-07-31,ORD-68337,Caesar Salad,Salads,1,12,12,4.0
2026-07-31,ORD-28930,Coffee,Drinks,3,4,12,3.0
2026-07-31,ORD-57973,French Fries,Sides,1,5,5,1.5
2026-07-31,ORD-13395,Soda,Drinks,2,3,6,1.0
2026-07-31,ORD-14085,Bruschetta,Appetizers,1,7,7,2.5
2026-07-31,ORD-80712,Beef Burger,Burgers,2,14,28,12.0
2026-07-31,ORD-83161,Tiramisu,Desserts,1,8,8,3.0
2026-07-31,ORD-51947,Tiramisu,Desserts,1,8,8,3.0
2026-07-31,ORD-76090,Soda,Drinks,1,3,3,0.5
2026-07-31,ORD-37638,Beef Burger,Burgers,1,14,14,6.0
2026-07-31,ORD-44581,Margherita Pizza,Pizza,2,15,30,10.0
2026-07-31,ORD-96335,Margherita Pizza,Pizza,2,15,30,10.0
2026-07-31,ORD-32912,Beef Burger,Burgers,1,14,14,6.0
2026-07-31,ORD-26951,Margherita Pizza,Pizza,5,15,75,25.0
2026-07-31,ORD-74427,Beef Burger,Burgers,3,14,42,18.0
2026-07-31,ORD-12439,Caesar Salad,Salads,2,12,24,8.0
2026-07-31,ORD-83253,Tiramisu,Desserts,2,8,16,6.0
2026-07-31,ORD-59375,Margherita Pizza,Pizza,5,15,75,25.0
2026-07-31,ORD-68325,Soda,Drinks,2,3,6,1.0
2026-07-31,ORD-48824,French Fries,Sides,3,5,15,4.5
2026-07-31,ORD-42600,Caesar Salad,Salads,3,12,36,12.0
2026-07-31,ORD-20971,Caesar Salad,Salads,1,12,12,4.0
2026-07-31,ORD-28794,Margherita Pizza,Pizza,3,15,45,15.0
2026-07-31,ORD-32486,Chicken Wings,Appetizers,3,10,30,12.0
2026-07-31,ORD-97723,French Fries,Sides,3,5,15,4.5
2026-07-31,ORD-99192,Beef Burger,Burgers,3,14,42,18.0
2026-07-31,ORD-76506,Caesar Salad,Salads,2,12,24,8.0
2026-07-31,ORD-47818,French Fries,Sides,2,5,10,3.0
2026-07-31,ORD-88228,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-07-31,ORD-82749,Coffee,Drinks,1,4,4,1.0
2026-07-31,ORD-98269,Chicken Wings,Appetizers,2,10,20,8.0
2026-07-31,ORD-88479,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-07-31,ORD-47590,Caesar Salad,Salads,1,12,12,4.0
2026-07-31,ORD-27321,Caesar Salad,Salads,3,12,36,12.0
2026-07-31,ORD-46514,French Fries,Sides,2,5,10,3.0
2026-07-31,ORD-26610,Tiramisu,Desserts,1,8,8,3.0
2026-07-31,ORD-48596,French Fries,Sides,1,5,5,1.5
2026-07-31,ORD-85151,Caesar Salad,Salads,1,12,12,4.0
2026-07-31,ORD-71412,Coffee,Drinks,2,4,8,2.0
2026-07-31,ORD-27214,Chicken Wings,Appetizers,2,10,20,8.0
2026-07-31,ORD-46076,Soda,Drinks,1,3,3,0.5
2026-07-31,ORD-67186,Coffee,Drinks,2,4,8,2.0
2026-07-31,ORD-26532,Tiramisu,Desserts,1,8,8,3.0
2026-07-31,ORD-63482,Beef Burger,Burgers,3,14,42,18.0
2026-07-31,ORD-52589,Tiramisu,Desserts,1,8,8,3.0
2026-07-31,ORD-19327,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-07-31,ORD-76958,Tiramisu,Desserts,2,8,16,6.0
2026-07-31,ORD-61860,Beef Burger,Burgers,3,14,42,18.0
2026-07-31,ORD-14556,French Fries,Sides,3,5,15,4.5
2026-07-31,ORD-64671,Tiramisu,Desserts,1,8,8,3.0
2026-07-31,ORD-77111,Beef Burger,Burgers,1,14,14,6.0
2026-07-31,ORD-83919,Margherita Pizza,Pizza,4,15,60,20.0
2026-07-31,ORD-45491,French Fries,Sides,2,5,10,3.0
2026-07-31,ORD-77006,Coffee,Drinks,1,4,4,1.0
2026-07-31,ORD-37105,French Fries,Sides,2,5,10,3.0
2026-07-31,ORD-93942,Chicken Wings,Appetizers,2,10,20,8.0
2026-07-31,ORD-12442,Margherita Pizza,Pizza,4,15,60,20.0
2026-07-31,ORD-16031,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-07-31,ORD-18288,Bruschetta,Appetizers,1,7,7,2.5
2026-07-31,ORD-12075,Tiramisu,Desserts,1,8,8,3.0
2026-07-31,ORD-77837,Caesar Salad,Salads,2,12,24,8.0
2026-07-31,ORD-67310,Margherita Pizza,Pizza,5,15,75,25.0
2026-07-31,ORD-47708,Tiramisu,Desserts,2,8,16,6.0
2026-07-31,ORD-68998,Tiramisu,Desserts,3,8,24,9.0
2026-07-31,ORD-19099,French Fries,Sides,3,5,15,4.5
2026-07-31,ORD-47061,Chicken Wings,Appetizers,1,10,10,4.0
2026-07-31,ORD-84392,French Fries,Sides,3,5,15,4.5
2026-07-31,ORD-69770,Beef Burger,Burgers,1,14,14,6.0
2026-07-31,ORD-85512,Caesar Salad,Salads,2,12,24,8.0
2026-07-31,ORD-31594,Beef Burger,Burgers,2,14,28,12.0
2026-07-31,ORD-18889,Margherita Pizza,Pizza,2,15,30,10.0
2026-07-31,ORD-99732,Beef Burger,Burgers,1,14,14,6.0
2026-07-31,ORD-18237,French Fries,Sides,2,5,10,3.0
2026-07-31,ORD-50139,Coffee,Drinks,3,4,12,3.0
2026-07-31,ORD-93857,French Fries,Sides,3,5,15,4.5
2026-07-31,ORD-31878,Beef Burger,Burgers,2,14,28,12.0
2026-07-31,ORD-84983,Coffee,Drinks,2,4,8,2.0
2026-07-31,ORD-19431,Chicken Wings,Appetizers,3,10,30,12.0
2026-07-31,ORD-90995,Soda,Drinks,1,3,3,0.5
2026-07-31,ORD-16646,French Fries,Sides,3,5,15,4.5
2026-07-31,ORD-41222,Tiramisu,Desserts,3,8,24,9.0
2026-07-31,ORD-87679,Coffee,Drinks,3,4,12,3.0
2026-07-31,ORD-26379,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-07-31,ORD-62563,Bruschetta,Appetizers,1,7,7,2.5
2026-07-31,ORD-48612,Beef Burger,Burgers,1,14,14,6.0
2026-07-31,ORD-35378,Beef Burger,Burgers,1,14,14,6.0
2026-07-31,ORD-78747,Bruschetta,Appetizers,1,7,7,2.5
2026-07-31,ORD-33211,French Fries,Sides,2,5,10,3.0
2026-07-31,ORD-67677,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-07-31,ORD-40019,Soda,Drinks,3,3,9,1.5
2026-08-01,ORD-41486,French Fries,Sides,3,5,15,4.5
2026-08-01,ORD-25045,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-08-01,ORD-35815,Coffee,Drinks,1,4,4,1.0
2026-08-01,ORD-97973,French Fries,Sides,2,5,10,3.0
2026-08-01,ORD-29231,Coffee,Drinks,3,4,12,3.0
2026-08-01,ORD-74039,Margherita Pizza,Pizza,2,15,30,10.0
2026-08-01,ORD-56856,Chicken Wings,Appetizers,1,10,10,4.0
2026-08-01,ORD-47903,French Fries,Sides,3,5,15,4.5
2026-08-01,ORD-64520,Beef Burger,Burgers,1,14,14,6.0
2026-08-01,ORD-83920,Chicken Wings,Appetizers,2,10,20,8.0
2026-08-01,ORD-11229,French Fries,Sides,2,5,10,3.0
2026-08-01,ORD-99837,Coffee,Drinks,3,4,12,3.0
2026-08-01,ORD-23761,Coffee,Drinks,1,4,4,1.0
2026-08-01,ORD-44939,Soda,Drinks,2,3,6,1.0
2026-08-01,ORD-81052,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-08-01,ORD-81117,Caesar Salad,Salads,3,12,36,12.0
2026-08-01,ORD-79299,French Fries,Sides,3,5,15,4.5
2026-08-01,ORD-17818,Margherita Pizza,Pizza,5,15,75,25.0
2026-08-01,ORD-59618,Tiramisu,Desserts,1,8,8,3.0
2026-08-01,ORD-74699,Coffee,Drinks,1,4,4,1.0
2026-08-01,ORD-23161,Margherita Pizza,Pizza,5,15,75,25.0
2026-08-01,ORD-44481,Coffee,Drinks,1,4,4,1.0
2026-08-01,ORD-19473,Caesar Salad,Salads,2,12,24,8.0
2026-08-01,ORD-56079,Soda,Drinks,1,3,3,0.5
2026-08-01,ORD-27105,French Fries,Sides,2,5,10,3.0
2026-08-01,ORD-26001,Tiramisu,Desserts,3,8,24,9.0
2026-08-01,ORD-91091,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-08-01,ORD-77571,Caesar Salad,Salads,2,12,24,8.0
2026-08-01,ORD-78335,Margherita Pizza,Pizza,5,15,75,25.0
2026-08-01,ORD-85019,Tiramisu,Desserts,2,8,16,6.0
2026-08-01,ORD-15149,Beef Burger,Burgers,3,14,42,18.0
2026-08-01,ORD-46194,Tiramisu,Desserts,1,8,8,3.0
2026-08-01,ORD-21243,Soda,Drinks,2,3,6,1.0
2026-08-01,ORD-24008,Beef Burger,Burgers,3,14,42,18.0
2026-08-01,ORD-24790,Tiramisu,Desserts,2,8,16,6.0
2026-08-01,ORD-23704,Beef Burger,Burgers,1,14,14,6.0
2026-08-01,ORD-68938,Coffee,Drinks,2,4,8,2.0
2026-08-01,ORD-26725,Beef Burger,Burgers,2,14,28,12.0
2026-08-01,ORD-78969,Margherita Pizza,Pizza,5,15,75,25.0
2026-08-01,ORD-77097,French Fries,Sides,2,5,10,3.0
2026-08-01,ORD-30596,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-08-01,ORD-80523,Coffee,Drinks,1,4,4,1.0
2026-08-01,ORD-97776,Tiramisu,Desserts,1,8,8,3.0
2026-08-01,ORD-90583,Soda,Drinks,1,3,3,0.5
2026-08-01,ORD-10046,Tiramisu,Desserts,1,8,8,3.0
2026-08-01,ORD-97601,Coffee,Drinks,3,4,12,3.0
2026-08-01,ORD-54081,Tiramisu,Desserts,1,8,8,3.0
2026-08-01,ORD-76141,Tiramisu,Desserts,1,8,8,3.0
2026-08-01,ORD-79038,Tiramisu,Desserts,3,8,24,9.0
2026-08-01,ORD-37831,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-08-01,ORD-32489,Beef Burger,Burgers,2,14,28,12.0
2026-08-01,ORD-95411,French Fries,Sides,1,5,5,1.5
2026-08-01,ORD-19611,French Fries,Sides,1,5,5,1.5
2026-08-01,ORD-43130,Margherita Pizza,Pizza,5,15,75,25.0
2026-08-01,ORD-15986,Tiramisu,Desserts,3,8,24,9.0
2026-08-01,ORD-91860,Beef Burger,Burgers,2,14,28,12.0
2026-08-01,ORD-36429,Margherita Pizza,Pizza,3,15,45,15.0
2026-08-01,ORD-68878,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-08-01,ORD-27625,Margherita Pizza,Pizza,4,15,60,20.0
2026-08-01,ORD-76785,Margherita Pizza,Pizza,3,15,45,15.0
2026-08-01,ORD-68722,Soda,Drinks,3,3,9,1.5
2026-08-01,ORD-78311,Caesar Salad,Salads,2,12,24,8.0
2026-08-01,ORD-45206,French Fries,Sides,2,5,10,3.0
2026-08-01,ORD-57114,Caesar Salad,Salads,3,12,36,12.0
2026-08-01,ORD-17305,Caesar Salad,Salads,2,12,24,8.0
2026-08-01,ORD-68847,Caesar Salad,Salads,1,12,12,4.0
2026-08-01,ORD-33577,Soda,Drinks,2,3,6,1.0
2026-08-01,ORD-78232,Chicken Wings,Appetizers,3,10,30,12.0
2026-08-01,ORD-35583,French Fries,Sides,3,5,15,4.5
2026-08-01,ORD-35343,Chicken Wings,Appetizers,1,10,10,4.0
2026-08-01,ORD-19482,Chicken Wings,Appetizers,3,10,30,12.0
2026-08-01,ORD-16501,Tiramisu,Desserts,3,8,24,9.0
2026-08-01,ORD-90064,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-08-01,ORD-29405,Chicken Wings,Appetizers,3,10,30,12.0
2026-08-01,ORD-39759,Tiramisu,Desserts,1,8,8,3.0
2026-08-01,ORD-56721,Coffee,Drinks,3,4,12,3.0
2026-08-01,ORD-45406,Caesar Salad,Salads,2,12,24,8.0
2026-08-01,ORD-88914,Coffee,Drinks,1,4,4,1.0
2026-08-01,ORD-75064,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-08-01,ORD-14578,Coffee,Drinks,3,4,12,3.0
2026-08-01,ORD-90906,Soda,Drinks,2,3,6,1.0
2026-08-01,ORD-38921,Coffee,Drinks,2,4,8,2.0
2026-08-01,ORD-12204,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-08-01,ORD-63184,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-08-01,ORD-27946,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-08-01,ORD-14086,Beef Burger,Burgers,1,14,14,6.0
2026-08-01,ORD-48515,Tiramisu,Desserts,1,8,8,3.0
2026-08-01,ORD-91318,Margherita Pizza,Pizza,3,15,45,15.0
2026-08-01,ORD-97619,Margherita Pizza,Pizza,5,15,75,25.0
2026-08-01,ORD-15403,Beef Burger,Burgers,3,14,42,18.0
2026-08-01,ORD-17485,Soda,Drinks,2,3,6,1.0
2026-08-01,ORD-35020,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-08-01,ORD-19434,Caesar Salad,Salads,1,12,12,4.0
2026-08-01,ORD-47700,Coffee,Drinks,1,4,4,1.0
2026-08-01,ORD-14760,Soda,Drinks,3,3,9,1.5
2026-08-01,ORD-52749,Chicken Wings,Appetizers,2,10,20,8.0
2026-08-01,ORD-94771,Margherita Pizza,Pizza,4,15,60,20.0
2026-08-01,ORD-35119,Caesar Salad,Salads,2,12,24,8.0
2026-08-01,ORD-68835,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-08-01,ORD-65979,French Fries,Sides,1,5,5,1.5
2026-08-01,ORD-61798,Margherita Pizza,Pizza,5,15,75,25.0
2026-08-01,ORD-90050,Soda,Drinks,3,3,9,1.5
2026-08-01,ORD-99162,Chicken Wings,Appetizers,3,10,30,12.0
2026-08-01,ORD-60885,Soda,Drinks,3,3,9,1.5
2026-08-01,ORD-41255,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-08-01,ORD-30069,Bruschetta,Appetizers,1,7,7,2.5
2026-08-01,ORD-93880,Caesar Salad,Salads,1,12,12,4.0
2026-08-01,ORD-19512,Coffee,Drinks,1,4,4,1.0
2026-08-01,ORD-91299,Coffee,Drinks,3,4,12,3.0
2026-08-01,ORD-62385,Coffee,Drinks,3,4,12,3.0
2026-08-01,ORD-36670,Chicken Wings,Appetizers,3,10,30,12.0
2026-08-01,ORD-60891,Coffee,Drinks,2,4,8,2.0
2026-08-01,ORD-41323,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-08-01,ORD-95267,Chicken Wings,Appetizers,2,10,20,8.0
2026-08-01,ORD-63648,Beef Burger,Burgers,2,14,28,12.0
2026-08-01,ORD-40305,Soda,Drinks,1,3,3,0.5
2026-08-01,ORD-11744,French Fries,Sides,3,5,15,4.5
2026-08-01,ORD-75342,Beef Burger,Burgers,3,14,42,18.0
2026-08-01,ORD-41261,French Fries,Sides,1,5,5,1.5
2026-08-01,ORD-21194,Bruschetta,Appetizers,1,7,7,2.5
2026-08-01,ORD-12078,Coffee,Drinks,3,4,12,3.0
2026-08-01,ORD-64332,Beef Burger,Burgers,3,14,42,18.0
2026-08-01,ORD-74296,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-08-01,ORD-68208,Tiramisu,Desserts,1,8,8,3.0
2026-08-01,ORD-63824,Soda,Drinks,3,3,9,1.5
2026-08-01,ORD-71413,Chicken Wings,Appetizers,3,10,30,12.0
2026-08-01,ORD-72323,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-08-01,ORD-87856,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-08-01,ORD-88245,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-08-01,ORD-26229,French Fries,Sides,3,5,15,4.5
2026-08-01,ORD-95970,Caesar Salad,Salads,3,12,36,12.0
2026-08-01,ORD-87909,Caesar Salad,Salads,3,12,36,12.0
2026-08-01,ORD-99670,Caesar Salad,Salads,3,12,36,12.0
2026-08-01,ORD-19901,Beef Burger,Burgers,1,14,14,6.0
2026-08-01,ORD-65746,Margherita Pizza,Pizza,3,15,45,15.0
2026-08-01,ORD-71989,French Fries,Sides,2,5,10,3.0
2026-08-02,ORD-71025,Soda,Drinks,3,3,9,1.5
2026-08-02,ORD-39184,Tiramisu,Desserts,1,8,8,3.0
2026-08-02,ORD-64975,Chicken Wings,Appetizers,2,10,20,8.0
2026-08-02,ORD-43642,Beef Burger,Burgers,1,14,14,6.0
2026-08-02,ORD-38164,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-08-02,ORD-54947,Beef Burger,Burgers,3,14,42,18.0
2026-08-02,ORD-83356,Coffee,Drinks,1,4,4,1.0
2026-08-02,ORD-32775,Caesar Salad,Salads,1,12,12,4.0
2026-08-02,ORD-40770,Caesar Salad,Salads,2,12,24,8.0
2026-08-02,ORD-48261,French Fries,Sides,2,5,10,3.0
2026-08-02,ORD-68023,Tiramisu,Desserts,3,8,24,9.0
2026-08-02,ORD-82874,Soda,Drinks,2,3,6,1.0
2026-08-02,ORD-76621,Caesar Salad,Salads,3,12,36,12.0
2026-08-02,ORD-65582,French Fries,Sides,3,5,15,4.5
2026-08-02,ORD-47893,Beef Burger,Burgers,1,14,14,6.0
2026-08-02,ORD-32470,Soda,Drinks,1,3,3,0.5
2026-08-02,ORD-66468,Coffee,Drinks,2,4,8,2.0
2026-08-02,ORD-21731,Tiramisu,Desserts,2,8,16,6.0
2026-08-02,ORD-62764,Beef Burger,Burgers,1,14,14,6.0
2026-08-02,ORD-56499,Margherita Pizza,Pizza,3,15,45,15.0
2026-08-02,ORD-65140,French Fries,Sides,1,5,5,1.5
2026-08-02,ORD-25382,Soda,Drinks,1,3,3,0.5
2026-08-02,ORD-52328,Margherita Pizza,Pizza,4,15,60,20.0
2026-08-02,ORD-66199,Beef Burger,Burgers,1,14,14,6.0
2026-08-02,ORD-14186,Beef Burger,Burgers,2,14,28,12.0
2026-08-02,ORD-57394,Beef Burger,Burgers,1,14,14,6.0
2026-08-02,ORD-96259,Tiramisu,Desserts,2,8,16,6.0
2026-08-02,ORD-93477,Soda,Drinks,2,3,6,1.0
2026-08-02,ORD-49908,Margherita Pizza,Pizza,5,15,75,25.0
2026-08-02,ORD-13658,Soda,Drinks,1,3,3,0.5
2026-08-02,ORD-52696,Beef Burger,Burgers,2,14,28,12.0
2026-08-02,ORD-35736,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-08-02,ORD-86712,Soda,Drinks,3,3,9,1.5
2026-08-02,ORD-17652,Soda,Drinks,1,3,3,0.5
2026-08-02,ORD-86214,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-08-02,ORD-52441,Caesar Salad,Salads,3,12,36,12.0
2026-08-02,ORD-58202,Beef Burger,Burgers,1,14,14,6.0
2026-08-02,ORD-63393,Coffee,Drinks,1,4,4,1.0
2026-08-02,ORD-89606,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-08-02,ORD-88931,Margherita Pizza,Pizza,2,15,30,10.0
2026-08-02,ORD-34585,Margherita Pizza,Pizza,2,15,30,10.0
2026-08-02,ORD-77233,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-08-02,ORD-55674,Soda,Drinks,3,3,9,1.5
2026-08-02,ORD-53117,Chicken Wings,Appetizers,3,10,30,12.0
2026-08-02,ORD-47999,Soda,Drinks,1,3,3,0.5
2026-08-02,ORD-78643,Margherita Pizza,Pizza,3,15,45,15.0
2026-08-02,ORD-57529,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-08-02,ORD-49699,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-08-02,ORD-41268,Bruschetta,Appetizers,1,7,7,2.5
2026-08-02,ORD-38857,Chicken Wings,Appetizers,2,10,20,8.0
2026-08-02,ORD-36255,Tiramisu,Desserts,2,8,16,6.0
2026-08-02,ORD-87853,Chicken Wings,Appetizers,3,10,30,12.0
2026-08-02,ORD-99127,Coffee,Drinks,2,4,8,2.0
2026-08-02,ORD-48135,Tiramisu,Desserts,3,8,24,9.0
2026-08-02,ORD-45984,Beef Burger,Burgers,2,14,28,12.0
2026-08-02,ORD-10697,Beef Burger,Burgers,1,14,14,6.0
2026-08-02,ORD-35978,Tiramisu,Desserts,1,8,8,3.0
2026-08-02,ORD-61441,Coffee,Drinks,1,4,4,1.0
2026-08-02,ORD-52747,Soda,Drinks,2,3,6,1.0
2026-08-02,ORD-97934,Caesar Salad,Salads,2,12,24,8.0
2026-08-02,ORD-41535,Chicken Wings,Appetizers,1,10,10,4.0
2026-08-02,ORD-12219,Soda,Drinks,2,3,6,1.0
2026-08-02,ORD-26034,Beef Burger,Burgers,2,14,28,12.0
2026-08-02,ORD-49073,Tiramisu,Desserts,3,8,24,9.0
2026-08-02,ORD-18112,Caesar Salad,Salads,1,12,12,4.0
2026-08-02,ORD-12904,Chicken Wings,Appetizers,3,10,30,12.0
2026-08-02,ORD-16527,Chicken Wings,Appetizers,2,10,20,8.0
2026-08-02,ORD-58079,Soda,Drinks,1,3,3,0.5
2026-08-02,ORD-42288,Tiramisu,Desserts,2,8,16,6.0
2026-08-02,ORD-74411,Chicken Wings,Appetizers,3,10,30,12.0
2026-08-02,ORD-18640,French Fries,Sides,2,5,10,3.0
2026-08-02,ORD-35568,Beef Burger,Burgers,3,14,42,18.0
2026-08-02,ORD-12508,Margherita Pizza,Pizza,4,15,60,20.0
2026-08-02,ORD-85013,Coffee,Drinks,1,4,4,1.0
2026-08-02,ORD-28342,Coffee,Drinks,3,4,12,3.0
2026-08-02,ORD-16298,Tiramisu,Desserts,3,8,24,9.0
